planet_id,planet_name,mass,radius,density,t_eq,flux,distance_to_star,period,habitable_score,star_name,temperature,st_rad,st_mass,st_metalicity,st_lum,st_spectral_type,st_subclass
HATS66BHATS66,HATS-66 b,1694.0339,15.815899,2.34,1998.0,2637.0,0.04714,3.1414391,0.0,HATS-66,6626.0,1.841,1.411,-0.017,0.76716,F,0.0
HATS67BHATS67,HATS-67 b,460.8535,18.887165,0.374,2193.0,3821.0,0.03032,1.6091788,0.0,HATS-67,6594.0,1.441,1.435,0.332,0.54654,F,0.0
HATS69BHATS69,HATS-69 b,183.38791,10.592505,0.46,1295.7,466.6,0.03211,2.2252577,0.0,HATS-69,5137.0,0.8785,0.892,0.377,-0.31758,K,0.0
HATS70BHATS70,HATS-70 b,4100.007,15.513256,6.64,2730.0,9110.0,0.03632,1.8882378,0.0,HATS-70,7930.0,1.881,1.78,0.041,1.07918,A,0.0
HATS72BHATS72,HATS-72 b,39.855882,8.0973816,0.411,739.3,49.58,0.066517,7.3279474,0.0,HATS-72,4656.1,0.7214,0.7311,0.099,-0.65896,K,0.0
HATS74ABHATS74A,HATS-74 A b,464.02947422,11.56766808,1.64,895.1,106.9,0.02384,1.73185606,0.0,HATS-74 A,3776.9,0.5758,0.601,0.514,-1.2161,M,0.0
HATS75BHATS75,HATS-75 b,156.053747837,9.90873894,0.878,772.3,59.26,0.032742,2.7886556,0.0,HATS-75,3790.4,0.5848,0.6017,0.522,-1.19661,M,0.0
HATS76BHATS76,HATS-76 b,835.570882003,12.09449018,2.58,939.8,129.8,0.02658,1.9416423,0.0,HATS-76,4016.0,0.6259,0.662,0.322,-1.0381,K,0.0
HATS77BHATS77,HATS-77 b,436.696231218,13.05846252,1.077,828.3,78.37,0.03607,3.0876262,0.0,HATS-77,4071.0,0.6428,0.655,0.253,-0.99183,K,0.0
HATS9BHATS9,HATS-9 b,266.02371,13.85,0.626,1746.0,419.6014612575567,0.0312,1.915291,0.0,HATS-9,5599.0,1.56,1.1,0.38,0.3118,G,0.0
HD100777BHD100777,HD 100777 b,390.92894061,13.7,0.835,810.0,419.6014612575567,1.06,383.0,0.0,HD 100777,5533.0,1.04,1.08,-0.27,0.02119,G,8.0
HD102272BHD102272,HD 102272 b,776.1323276277063,12.9,4.02,810.0,419.6014612575567,0.51,127.58,0.0,HD 102272,4790.0,10.3,1.45,-0.41,1.66167,K,0.0
HD102365BHD102365,HD 102365 b,776.1323276277063,4.14,1.24,810.0,419.6014612575567,0.46,122.1,0.333,HD 102365,5630.0,0.95138,0.85,-0.26,-0.05665,G,3.0
HD103891BHD103891,HD 103891 b,918.52409623,13.2,2.19,810.0,419.6014612575567,3.27,1919.0,0.333,HD 103891,6072.0,2.22,1.28,-0.19,0.78604,F,9.0
HD104985BHD104985,HD 104985 b,776.1323276277063,12.8,4.63,810.0,419.6014612575567,0.715,199.68,0.0,HD 104985,4738.0,11.12,1.22,-0.32,1.76989,G,9.0
HD106315BHD106315,HD 106315 b,12.6,2.44,4.7,1153.0,240.0,0.0907,9.55237,0.0,HD 106315,6327.0,1.296,1.091,-0.311,0.39454,F,5.0
HD106315CHD106315,HD 106315 c,15.2,4.35,1.01,886.0,83.0,0.1536,21.05704,0.0,HD 106315,6327.0,1.296,1.091,-0.311,0.39454,F,5.0
HD106515ABHD106515A,HD 106515 A b,3025.090777826,12.5,8.51,810.0,419.6014612575567,4.491,3586.86089,0.0,HD 106515 A,5362.0,0.91,0.93,0.016,-0.16368,G,5.0
HD107148BHD107148,HD 107148 b,776.1323276277063,9.6,0.415,810.0,419.6014612575567,0.269,48.056,0.0,HD 107148,5797.0,1.169193,1.12,0.314,0.12081,G,5.0
HD107148CHD107148,HD 107148 c,776.1323276277063,4.7,1.05,810.0,419.6014612575567,0.1407,18.3267,0.0,HD 107148,5797.0,1.169193,1.12,0.314,0.12081,G,5.0
HD108147BHD108147,HD 108147 b,776.1323276277063,10.9,0.352,890.0,419.6014612575567,0.102,10.8985,0.0,HD 108147,6255.73,1.20664,1.22,0.1803,0.30297,F,8.0
HD108202BHD108202,HD 108202 b,953.485221,13.1,2.33,810.0,419.6014612575567,3.7,2990.0,0.0,HD 108202,4556.03,0.66355,0.74,0.3048,-0.76721,K,4.0
HD108236BHD108236,HD 108236 b,776.1323276277063,1.615,4.23,1099.0,312.1807,0.04527,3.795963,0.0,HD 108236,5660.0,0.877,0.869,-0.28,-0.14997,G,3.0
HD108236EHD108236,HD 108236 e,776.1323276277063,3.083,1.82,636.0,35.0031,0.1367,19.590025,0.0,HD 108236,5660.0,0.877,0.869,-0.28,-0.14997,G,3.0
HD108236FHD108236,HD 108236 f,776.1323276277063,2.017,3.16,810.0,419.6014612575567,0.1758,29.54115,0.0,HD 108236,5660.0,0.877,0.869,-0.28,-0.14997,G,3.0
HD108236CHD108236,HD 108236 c,776.1323276277063,2.071,3.06,932.0,162.1675,0.062,6.203449,0.0,HD 108236,5660.0,0.877,0.869,-0.28,-0.14997,G,3.0
HD108236DHD108236,HD 108236 d,776.1323276277063,2.539,2.34,708.0,53.8795,0.1074,14.175685,0.0,HD 108236,5660.0,0.877,0.869,-0.28,-0.14997,G,3.0
HD11112BHD11112,HD 11112 b,2598.565055632,12.6,7.14,810.0,419.6014612575567,13.38,17244.90764,0.0,HD 11112,5905.64,1.47368,1.07,0.1869,0.37657,G,0.0
HD111232CHD111232,HD 111232 c,5740.934515641,12.2,17.4,810.0,419.6014612575567,17.25,26472.44623,0.0,HD 111232,5512.0,0.9,0.96,-0.36,-0.161,G,8.0
HD111232BHD111232,HD 111232 b,2531.503261755,12.6,6.95,810.0,419.6014612575567,2.148,1169.13202,0.0,HD 111232,5512.0,0.9,0.96,-0.36,-0.161,G,8.0
HD112570BHD112570,HD 112570 b,1086.97315194,13.1,2.66,810.0,419.6014612575567,3.9,2615.0,0.0,HD 112570,4750.0,9.85,1.15,-0.4,1.6466,K,0.0
HD114729BHD114729,HD 114729 b,776.1323276277063,13.9,0.537,810.0,419.6014612575567,2.067,1121.79,0.667,HD 114729,5844.0,1.473,0.936,-0.33,0.42095,G,0.0
HD11505BHD11505,HD 11505 b,2510.526586893,12.6,6.9,810.0,419.6014612575567,20.247,32669.22247,0.0,HD 11505,5757.15,1.19568,1.03,-0.2203,0.15075,G,0.0
HD115404ABHD115404A,HD 115404 A b,776.1323276277063,6.09,0.75,810.0,419.6014612575567,0.088,10.49488,0.0,HD 115404 A,5019.17,0.727007,0.83,-0.1568,-0.5197,K,2.0
HD115404ACHD115404A,HD 115404 A c,3279.671331833,12.5,9.23,810.0,419.6014612575567,11.364,15319.22517,0.0,HD 115404 A,5019.17,0.727007,0.83,-0.1568,-0.5197,K,2.0
HD115954BHD115954,HD 115954 b,2685.65003915,12.6,7.38,144.9,0.064,5.0,3700.0,0.0,HD 115954,5957.0,1.213,1.18,0.34,0.4809,G,0.0
HD11755BHD11755,HD 11755 b,776.1323276277063,12.8,4.69,810.0,419.6014612575567,1.09,433.70001,0.0,HD 11755,4312.0,20.58,0.72,-0.74,2.16933,G,5.0
HD117618BHD117618,HD 117618 b,776.1323276277063,8.59,0.479,810.0,419.6014612575567,0.18,25.8,0.0,HD 117618,5990.0,1.2,1.077,0.0283,0.21304,G,2.0
HD118203BHD118203,HD 118203 b,680.15279098,12.778238,1.79,1361.0,593.4,0.0713,6.1349779,0.0,HD 118203,5742.0,2.04,1.27,0.287,0.6458,K,0.0
HD118203CHD118203,HD 118203 c,3747.19691853,12.4,10.8,146.0,419.6014612575567,6.28,5103.0,0.0,HD 118203,5742.0,2.04,1.27,0.287,0.6458,K,0.0
HD12235CHD12235,HD 12235 c,3135.695063462,12.5,8.82,810.0,419.6014612575567,22.21,36336.70679,0.0,HD 12235,5986.0,1.80185,1.1,0.31,0.57468,G,0.0
HD12235BHD12235,HD 12235 b,776.1323276277063,3.23,1.71,810.0,419.6014612575567,0.054,4.36305,0.0,HD 12235,5986.0,1.80185,1.1,0.31,0.57468,G,0.0
HD125271BHD125271,HD 125271 b,3465.600949928,12.4,9.99,810.0,419.6014612575567,10.817,14901.99295,0.0,HD 125271,4703.93,0.751364,0.75,-0.22,-0.60376,K,0.0
HD12648BHD12648,HD 12648 b,776.1323276277063,13.4,1.42,810.0,419.6014612575567,0.54,133.60001,0.0,HD 12648,4835.0,11.02,0.67,-0.57,1.75277,G,5.0
HD12661BHD12661,HD 12661 b,776.1323276277063,13.3,1.8,810.0,419.6014612575567,0.84,262.70862,0.333,HD 12661,5748.0,1.11,1.02,0.36,0.063,K,0.0
HD12661CHD12661,HD 12661 c,776.1323276277063,13.4,1.32,810.0,419.6014612575567,2.8145,1708.0,0.0,HD 12661,5748.0,1.11,1.02,0.36,0.063,K,0.0
HD126614BHD126614,HD 126614 b,107.743829973,12.7,0.289,810.0,419.6014612575567,2.249,1257.25303,0.0,HD 126614,5568.0,1.369794,0.96,0.56,0.08279,G,8.0
HD13189BHD13189,HD 13189 b,776.1323276277063,12.4,10.0,810.0,419.6014612575567,1.25,471.60001,0.0,HD 13189,4175.0,38.41,2.24,-0.37,2.63638,K,2.0
HD132406BHD132406,HD 132406 b,1887.90073758,12.8,4.95,810.0,419.6014612575567,1.98,908.0,0.0,HD 132406,5766.0,1.34,0.973,0.1293,0.25996,G,0.0
HD133131ABHD133131A,HD 133131 A b,776.1323276277063,13.6,0.986,810.0,419.6014612575567,1.44,649.0,0.333,HD 133131 A,5799.0,0.955014,0.95,-0.306,-0.01658,G,2.0
HD133131ACHD133131A,HD 133131 A c,776.1323276277063,14.3,0.251,810.0,419.6014612575567,4.49,3568.0,0.0,HD 133131 A,5799.0,0.955014,0.95,-0.306,-0.01658,G,2.0
HD133131BBHD133131B,HD 133131 B b,776.1323276277063,13.3,1.86,810.0,419.6014612575567,6.15,5769.0,0.0,HD 133131 B,5805.0,0.989538,0.93,-0.281,-0.0092,G,2.0
HD134606CHD134606,HD 134606 c,776.1323276277063,3.37,1.62,810.0,419.6014612575567,0.3007,58.883,0.0,HD 134606,5576.0,1.158,1.046,0.343,0.06483,G,5.0
HD134606DHD134606,HD 134606 d,776.1323276277063,7.59,0.563,810.0,419.6014612575567,1.941,966.5,0.333,HD 134606,5576.0,1.158,1.046,0.343,0.06483,G,5.0
HD134606FHD134606,HD 134606 f,776.1323276277063,2.24,2.75,810.0,419.6014612575567,0.1784,26.915,0.0,HD 134606,5576.0,1.158,1.046,0.343,0.06483,G,5.0
HD134606BHD134606,HD 134606 b,776.1323276277063,2.97,1.91,810.0,419.6014612575567,0.1046,12.089,0.0,HD 134606,5576.0,1.158,1.046,0.343,0.06483,G,5.0
HD134606EHD134606,HD 134606 e,776.1323276277063,1.33,5.47,810.0,419.6014612575567,0.0527,4.3203,0.0,HD 134606,5576.0,1.158,1.046,0.343,0.06483,G,5.0
HD135694BHD135694,HD 135694 b,6.1,2.857,2.05,750.83,71.8,0.124695,15.923475568,0.0,HD 135694,5712.0,1.08,1.02,-0.121,0.03941,G,0.0
HD136925BHD136925,HD 136925 b,776.1323276277063,13.9,0.546,810.0,419.6014612575567,5.13,4540.0,0.0,HD 136925,5773.19,1.193078,0.875104,-0.2172,0.13441,G,0.0
HD13724CHD13724,HD 13724 c,776.1323276277063,8.18,0.511,810.0,419.6014612575567,0.534,142.22895,0.0,HD 13724,5835.31,1.04198,1.004,0.2169,0.05467,G,0.0
HD140901BHD140901,HD 140901 b,776.1323276277063,4.07,1.27,810.0,419.6014612575567,0.085,9.02378,0.0,HD 140901,5610.0,0.95,0.99,0.0859,-0.10237,G,7.0
HD140901CHD140901,HD 140901 c,572.0911326,13.4,1.31,810.0,419.6014612575567,11.8,14386.0,0.0,HD 140901,5610.0,0.95,0.99,0.0859,-0.10237,G,7.0
HD141004BHD141004,HD 141004 b,776.1323276277063,3.77,1.4,810.0,419.6014612575567,0.1238,15.5083,0.0,HD 141004,5885.38,1.389372,1.051904,0.0247,0.346,G,0.0
HD141399BHD141399,HD 141399 b,776.1323276277063,14.3,0.269,810.0,419.6014612575567,0.415,94.44,0.0,HD 141399,5600.0,1.387236,1.07,0.35,0.2014,K,0.0
HD141399EHD141399,HD 141399 e,776.1323276277063,14.1,0.411,810.0,419.6014612575567,5.0,5000.0,0.0,HD 141399,5600.0,1.387236,1.07,0.35,0.2014,K,0.0
HD141399DHD141399,HD 141399 d,776.1323276277063,13.7,0.801,810.0,419.6014612575567,2.09,1069.8,0.333,HD 141399,5600.0,1.387236,1.07,0.35,0.2014,K,0.0
HD141399CHD141399,HD 141399 c,776.1323276277063,13.6,0.923,810.0,419.6014612575567,0.689,201.99,0.0,HD 141399,5600.0,1.387236,1.07,0.35,0.2014,K,0.0
HD145934BHD145934,HD 145934 b,658.540459304,13.4,1.5,810.0,419.6014612575567,4.89,2751.53433,0.0,HD 145934,4823.75,6.930587,2.058,0.0951,1.35455,K,0.0
HD149026BHD149026,HD 149026 b,120.7754,8.29466,0.75,1626.0,1095.91,0.04364,2.87589,0.0,HD 149026,6179.0,1.41,1.42,0.32,0.48,G,0.0
HD149806BHD149806,HD 149806 b,4003.684442979,12.3,11.8,810.0,419.6014612575567,12.404,16521.52778,0.0,HD 149806,5352.05,0.89,0.93,0.2206,-0.2446,K,0.0
HD152581BHD152581,HD 152581 b,776.1323276277063,13.4,1.36,810.0,419.6014612575567,1.66,686.5,0.0,HD 152581,5027.0,5.14,1.3,-0.46,1.17319,K,0.0
HD154857BHD154857,HD 154857 b,776.1323276277063,13.3,1.82,810.0,419.6014612575567,1.29,408.60001,0.333,HD 154857,5605.0,1.76,1.718,-0.2,0.66269,G,5.0
HD155358CHD155358,HD 155358 c,776.1323276277063,13.9,0.534,810.0,419.6014612575567,1.02,391.9,0.333,HD 155358,5900.0,1.38,0.92,-0.51,0.29949,G,0.0
HD155358BHD155358,HD 155358 b,776.1323276277063,13.8,0.658,810.0,419.6014612575567,0.63,194.3,0.0,HD 155358,5900.0,1.38,0.92,-0.51,0.29949,G,0.0
HD155918CHD155918,HD 155918 c,1878.048056963,12.8,4.92,810.0,419.6014612575567,13.183,17202.19446,0.0,HD 155918,5771.84,1.01906,1.03,-0.6616,0.01635,G,2.0
HD155918BHD155918,HD 155918 b,776.1323276277063,2.67,2.2,810.0,419.6014612575567,0.03,1.87567,0.0,HD 155918,5771.84,1.01906,1.03,-0.6616,0.01635,G,2.0
HD156668CHD156668,HD 156668 c,776.1323276277063,6.17,0.737,810.0,419.6014612575567,1.57,811.3,0.0,HD 156668,4850.0,0.72,0.772,0.05,0.23,K,2.0
HD164922EHD164922,HD 164922 e,776.1323276277063,3.23,1.72,810.0,419.6014612575567,0.2292,41.763,0.0,HD 164922,5390.0,0.946,0.926,0.18,-0.14874,G,9.0
HD1666BHD1666,HD 1666 b,776.1323276277063,12.7,5.47,810.0,419.6014612575567,0.94,270.0,0.0,HD 1666,6317.0,1.93,1.5,0.37,0.73,F,7.0
HD167677BHD167677,HD 167677 b,905.81095995,13.2,2.16,810.0,419.6014612575567,2.877,1820.0,0.0,HD 167677,5474.0,0.95271,0.96,-0.29,-0.13215,G,5.0
HD167768BHD167768,HD 167768 b,776.1323276277063,13.9,0.553,810.0,419.6014612575567,0.1512,20.6532,0.0,HD 167768,4851.0,9.7,1.08,-0.67,1.66932,G,8.0
HD168009BHD168009,HD 168009 b,776.1323276277063,3.05,1.85,810.0,419.6014612575567,0.1192,15.1479,0.0,HD 168009,5778.33,1.209505,0.986073,0.0183,0.14982,G,2.0
HD1690BHD1690,HD 1690 b,776.1323276277063,12.5,7.86,810.0,419.6014612575567,1.36,533.0,0.0,HD 1690,4374.0,21.66,1.86,-0.27,1.51983,K,1.0
HD16905BHD16905,HD 16905 b,3591.4609991,12.4,10.4,810.0,419.6014612575567,8.8,10256.0,0.0,HD 16905,4866.12,0.77494,0.85,0.2405,-0.51804,K,3.0
HD171028BHD171028,HD 171028 b,776.1323276277063,13.2,1.99,810.0,419.6014612575567,1.32,550.0,0.333,HD 171028,5671.0,2.47,1.53,-0.48,0.73291,G,0.0
HD173416BHD173416,HD 173416 b,776.1323276277063,13.4,1.34,810.0,419.6014612575567,1.158,322.03,0.0,HD 173416,4683.0,13.5,2.0,-0.22,1.892,G,8.0
HD174205BHD174205,HD 174205 b,776.1323276277063,13.0,3.34,810.0,419.6014612575567,1.7,582.0,0.0,HD 174205,4308.0,26.6,1.8,-0.28,2.3784,K,2.0
HD175607BHD175607,HD 175607 b,776.1323276277063,2.94,1.94,810.0,419.6014612575567,3.1038542456009397,29.01,0.0,HD 175607,5392.0,0.7,0.71,-0.62,-0.27097,G,6.0
HD177565BHD177565,HD 177565 b,776.1323276277063,4.0,1.3,810.0,419.6014612575567,0.246,44.505,0.0,HD 177565,5627.0,0.971489,1.0,0.0812,-0.05395,G,8.0
HD177830CHD177830,HD 177830 c,776.1323276277063,7.87,0.537,810.0,419.6014612575567,0.5137,110.9,0.0,HD 177830,4949.0,2.62,1.47,0.545,0.68502,K,0.0
HD177830BHD177830,HD 177830 b,776.1323276277063,13.5,1.2,810.0,419.6014612575567,1.14,410.10001,0.0,HD 177830,4949.0,2.62,1.47,0.545,0.68502,K,0.0
HD179949BHD179949,HD 179949 b,776.1323276277063,13.9,0.596,810.0,419.6014612575567,0.0443,3.092514,0.0,HD 179949,6168.0,1.266865,1.21,0.137,0.30146,F,8.0
HD181234BHD181234,HD 181234 b,2980.912629253,12.5,8.39,810.0,419.6014612575567,7.427,7593.40512,0.0,HD 181234,5386.0,1.059423,0.94,0.32,-0.09853,G,8.0
HD181433DHD181433,HD 181433 d,776.1323276277063,14.2,0.328,810.0,419.6014612575567,3.0,2172.0,0.0,HD 181433,4962.0,0.79,0.78,0.33,-0.511,K,3.0
HD181433BHD181433,HD 181433 b,776.1323276277063,2.4,2.53,810.0,419.6014612575567,0.08,9.3743,0.0,HD 181433,4962.0,0.79,0.78,0.33,-0.511,K,3.0
HD181433CHD181433,HD 181433 c,776.1323276277063,14.1,0.398,810.0,419.6014612575567,1.76,962.0,0.0,HD 181433,4962.0,0.79,0.78,0.33,-0.511,K,3.0
HD181720BHD181720,HD 181720 b,776.1323276277063,14.0,0.255,810.0,419.6014612575567,1.85,956.0,0.667,HD 181720,5736.0,1.5,1.03,-0.62,0.288,G,1.0
HD183263CHD183263,HD 183263 c,2958.98246917,12.5,8.32,810.0,419.6014612575567,5.585,4667.97841,0.0,HD 183263,5948.0,1.23,1.06,0.2776,0.25025,G,2.0
HD183263BHD183263,HD 183263 b,776.1323276277063,13.1,2.7,810.0,419.6014612575567,1.46,624.87404,0.0,HD 183263,5948.0,1.23,1.06,0.2776,0.25025,G,2.0
HD183579BHD183579,HD 183579 b,20.4,3.49,2.65,752.0,58.1,0.1322,17.471291,0.0,HD 183579,5784.0,0.96,0.996,-0.038,-0.03386,G,2.0
HD18438BHD18438,HD 18438 b,776.1323276277063,12.1,20.7,810.0,419.6014612575567,2.1,803.0,0.0,HD 18438,3860.0,88.475,1.84,-0.4,2.96802,M,2.5
HD188015BHD188015,HD 188015 b,776.1323276277063,13.6,1.04,810.0,419.6014612575567,1.203,461.2,0.667,HD 188015,5746.0,1.125296,1.09,0.289,0.05892,G,5.0
HD190984BHD190984,HD 190984 b,1137.82569706,13.0,2.85,810.0,419.6014612575567,5.5,4885.0,0.333,HD 190984,5988.0,1.53,0.91,-0.48,0.43,F,8.0
HD196050BHD196050,HD 196050 b,1493.7935129,12.9,3.82,810.0,419.6014612575567,2.65,1392.0,0.0,HD 196050,5879.0,1.42,1.27,0.229,0.26,G,3.0
HD19615BHD19615,HD 19615 b,776.1323276277063,12.6,7.42,810.0,419.6014612575567,1.1,402.0,0.0,HD 19615,4263.0,32.3,1.1,-0.31,2.51455,K,0.0
HD199509BHD199509,HD 199509 b,776.1323276277063,7.43,0.579,810.0,419.6014612575567,0.426,99.62167,0.0,HD 199509,5796.02,0.92,1.04,-0.3075,-0.08419,G,3.0
HD204941BHD204941,HD 204941 b,776.1323276277063,10.1,0.39,810.0,419.6014612575567,2.55,1733.0,0.0,HD 204941,5026.0,0.78,0.58,-0.19,-0.50864,K,1.0
HD207496BHD207496,HD 207496 b,6.1,2.25,3.17,743.0,72.9,0.0629,6.441008,0.0,HD 207496,4819.0,0.769,0.8,0.095,-0.50858,K,2.5
HD20782BHD20782,HD 20782 b,776.1323276277063,13.6,1.03,810.0,419.6014612575567,1.3649,597.0643,0.333,HD 20782,5782.13,1.12681,1.04,-0.0537,0.10674,G,1.5
HD20794FHD20794,HD 20794 f,776.1323276277063,2.28,2.7,810.0,419.6014612575567,1.3541,647.6,0.333,HD 20794,5368.0,0.93,0.79,-0.42,-0.16311,G,6.0
HD20794DHD20794,HD 20794 d,776.1323276277063,2.04,3.11,388.0,419.6014612575567,0.3625,89.68,0.0,HD 20794,5368.0,0.93,0.79,-0.42,-0.16311,G,6.0
HD20794EHD20794,HD 20794 e,776.1323276277063,2.03,3.13,810.0,419.6014612575567,0.509,147.02,0.0,HD 20794,5401.0,0.93,0.813,-0.4,-0.16311,G,8.0
HD20794BHD20794,HD 20794 b,776.1323276277063,1.45,4.87,660.0,419.6014612575567,0.1257,18.314,0.0,HD 20794,5368.0,0.93,0.79,-0.42,-0.16311,G,6.0
HD208487BHD208487,HD 208487 b,776.1323276277063,14.2,0.317,810.0,419.6014612575567,0.524,130.08,0.0,HD 208487,6067.0,1.198429,1.13,0.022,0.24382,G,2.0
HD213472BHD213472,HD 213472 b,776.1323276277063,13.1,2.72,810.0,419.6014612575567,13.0,17000.0,0.0,HD 213472,5729.54,1.433902,1.048132,0.1249,0.28533,G,0.0
HD21411BHD21411,HD 21411 b,776.1323276277063,9.52,0.42,810.0,419.6014612575567,0.362,84.288,0.0,HD 21411,5605.0,0.825605,0.89,-0.265,-0.26595,G,8.0
HD21520BHD21520,HD 21520 b,17.7,2.697,1.35,637.0,419.6014612575567,0.1726,25.1292,0.0,HD 21520,5871.0,1.044,1.09,0.049,0.06595,G,0.0
HD216435BHD216435,HD 216435 b,776.1323276277063,13.7,0.856,810.0,419.6014612575567,2.56,1311.0,0.667,HD 216435,5999.0,1.800029,1.3,0.244,0.55689,G,0.0
HD217107BHD217107,HD 217107 b,776.1323276277063,13.6,0.903,810.0,419.6014612575567,0.08,7.12682,0.0,HD 217107,5622.0,1.11,1.0,0.36,0.09754,G,8.0
HD217786CHD217786,HD 217786 c,776.1323276277063,2.61,2.26,810.0,419.6014612575567,0.038,2.52221,0.0,HD 217786,5966.0,1.27,1.14,-0.135,0.27646,F,8.0
HD217786BHD217786,HD 217786 b,4402.559093764,12.3,13.0,810.0,419.6014612575567,2.446,1301.36009,0.0,HD 217786,5966.0,1.27,1.14,-0.135,0.27646,F,8.0
HD217958BHD217958,HD 217958 b,166.542085268,14.2,0.32,810.0,419.6014612575567,3.758,2560.19774,0.0,HD 217958,5930.64,1.32619,1.08,0.2865,0.29231,G,0.0
HD220197BHD220197,HD 220197 b,776.1323276277063,9.32,0.431,810.0,419.6014612575567,2.729,1728.0,0.0,HD 220197,5683.0,0.98,0.91,-0.55,-0.00343,G,5.0
HD221420BHD221420,HD 221420 b,6992.224954,12.0,22.2,810.0,419.6014612575567,10.1,10066.0,0.0,HD 221420,5847.0,1.947,1.34,0.33,0.60293,G,1.0
HD222237BHD222237,HD 222237 b,1649.52943233,12.8,4.32,810.0,419.6014612575567,10.8,14892.0,0.0,HD 222237,4751.0,0.71,0.76,-0.32,-0.66555,K,3.0
HD22532BHD22532,HD 22532 b,776.1323276277063,13.4,1.54,810.0,419.6014612575567,1.9,872.6,0.0,HD 22532,5038.0,5.69,1.57,-0.19,1.27416,G,8.0
HD22781BHD22781,HD 22781 b,776.1323276277063,12.3,12.8,810.0,419.6014612575567,1.167,528.07,0.333,HD 22781,5027.0,0.743475,0.75,-0.37,-0.47556,K,1.0
HD233604BHD233604,HD 233604 b,776.1323276277063,12.7,5.61,810.0,419.6014612575567,0.747,192.0,0.0,HD 233604,4791.0,10.9,1.5,-0.36,1.75,K,5.0
HD233832BHD233832,HD 233832 b,776.1323276277063,13.5,1.26,810.0,419.6014612575567,2.827,2058.0,0.0,HD 233832,4981.0,0.68,0.71,-0.66,-0.52273,G,0.0
HD235088BHD235088,HD 235088 b,4.2,2.07506422,2.58,753.95,70.0,0.071,7.434151,0.0,HD 235088,5087.0,0.7984,0.8531,0.105,-0.41229,K,2.0
HD23596BHD23596,HD 23596 b,3786.607640998,12.4,10.9,810.0,419.6014612575567,2.694,1535.11912,0.0,HD 23596,6040.0,1.53,1.1,0.33,0.45821,F,8.0
HD24040CHD24040,HD 24040 c,776.1323276277063,9.35,0.429,810.0,419.6014612575567,1.3,515.4,0.667,HD 24040,5802.0,1.3,1.11,0.19,0.27569,G,0.0
HD24064BHD24064,HD 24064 b,776.1323276277063,12.3,12.1,810.0,419.6014612575567,1.29,535.59998,0.0,HD 24064,4052.0,40.0,1.61,-0.49,2.54628,K,0.0
HD25463BHD25463,HD 25463 b,8.7,2.54535814,2.87,1198.46,461.4,0.076,7.0491423,0.0,HD 25463,6353.0,1.4182,1.251,-0.018,0.47276,F,0.0
HD25463CHD25463,HD 25463 c,4.3,1.36354953,9.09,1585.57,1413.5,0.0443,3.04405,0.0,HD 25463,6353.0,1.4182,1.251,-0.018,0.47276,F,0.0
HD260655BHD260655,HD 260655 b,2.14,1.24,6.2,709.0,42.2,0.02933,2.76953,0.0,HD 260655,3803.0,0.439,0.439,-0.43,-1.43997,M,0.0
HD260655CHD260655,HD 260655 c,3.09,1.533,4.7,557.0,16.1,0.04749,5.70588,0.0,HD 260655,3803.0,0.439,0.439,-0.43,-1.43997,M,0.0
HD26161BHD26161,HD 26161 b,9045.39646322,11.9,29.5,810.0,419.6014612575567,10.087,10942.29013,0.0,HD 26161,6057.62,1.455981,1.12,-0.0095,0.39304,F,0.0
HD27442BHD27442,HD 27442 b,776.1323276277063,13.5,1.11,810.0,419.6014612575567,1.271,428.1,0.333,HD 27442,4846.0,3.18,1.23,0.42,0.8509,K,1.0
HD28185BHD28185,HD 28185 b,776.1323276277063,12.8,4.86,810.0,419.6014612575567,1.035,385.52775,0.0,HD 28185,5662.0,1.03,0.99,0.2272,0.01603,G,5.0
HD28185CHD28185,HD 28185 c,6241.832085073,12.1,19.4,810.0,419.6014612575567,13.176,17417.92079,0.0,HD 28185,5662.0,1.03,0.99,0.2272,0.01603,G,5.0
HD29985BHD29985,HD 29985 b,1739.474871511,12.8,4.56,810.0,419.6014612575567,13.39,20608.14049,0.0,HD 29985,4678.0,0.574666,0.75,-0.22,-0.84623,K,0.0
HD30177CHD30177,HD 30177 c,1954.64470305,12.7,5.24,810.0,419.6014612575567,10.258,12085.45186,0.0,HD 30177,5580.0,1.019,0.98,0.3699,0.0835,G,8.0
HD30177BHD30177,HD 30177 b,2670.712104021,12.6,7.34,810.0,419.6014612575567,3.604,2514.53422,0.0,HD 30177,5580.0,1.019,0.98,0.3699,0.0835,G,8.0
HD332231BHD332231,HD 332231 b,74.1,9.07303305,0.55,798.3,98.09,0.145,18.712024,0.0,HD 332231,6128.0,1.266,1.1642,0.043,0.30792,F,8.0
HD33283BHD33283,HD 33283 b,776.1323276277063,12.5,0.294,810.0,419.6014612575567,0.1508,18.1991,0.0,HD 33283,5935.0,1.97,1.38,0.35,0.64,G,3.0
HD35843BHD35843,HD 35843 b,776.1323276277063,2.29,2.67,810.0,419.6014612575567,0.088,9.8991,0.0,HD 35843,5666.0,0.897,0.94,-0.27,-0.12494,G,0.0
HD35843CHD35843,HD 35843 c,11.32,2.54,3.8,479.0,11.3814,0.25,46.9622,0.0,HD 35843,5666.0,0.897,0.94,-0.27,-0.12494,G,0.0
